tau,q1,q2,resource,meter,p1,p2,p_resource,p_meter,dissipated_energy,gross_transfer,integrated_tracking_residual,total_energy,local_pair_energy,asymmetry,meter_interface_energy,resource_to_pair_power,meter_to_pair_power,q_plus,p_plus,common_mode_energy
51.6,0.06273936804,0.2771011372,0.01760767621,-0.2320828193,-0.3229319161,-0.4209888419,0.004132135898,0.1280918987,0.3812555067,1.575045763,7.431654506,0.2437444933,0.1994993352,0.05556612876,0.008692012215,0.00364361593,0.01904149878,0.2403035258,-0.5260314127,0.1672274158
51.7,0.03072247065,0.2328677293,0.01797494739,-0.2178836256,-0.3167472022,-0.4627720548,0.003072264053,0.1554829002,0.381634727,1.577018834,7.439064777,0.243365273,0.2011740894,0.06218596319,0.006180499111,0.001009435582,0.01574905709,0.1863864179,-0.5512033527,0.1692825164
51.8,-0.0004856408006,0.1847410969,0.01819451078,-0.2010729676,-0.3068310128,-0.4987266756,0.001184500703,0.1802733787,0.3820771018,1.57848578,7.444133938,0.2429228982,0.2022251158,0.07113288976,0.004023527569,-0.001432912457,0.01230928253,0.1302882825,-0.5696153041,0.1707183156
51.9,-0.0305349202,0.1333407475,0.01818585266,-0.1819245645,-0.2936514136,-0.5281337789,-0.001482512508,0.2021968181,0.3825785092,1.5797983,7.447253875,0.2424214909,0.2026763825,0.0818372141,0.002291882439,-0.003576730955,0.008891156608,0.07269469766,-0.5810898823,0.1714749852
52,-0.05912367313,0.07935359878,0.01787423197,-0.1607367086,-0.2777047131,-0.5503667415,-0.004862288142,0.2210285699,0.3831314583,1.580972544,7.448875396,0.2418685417,0.202578412,0.09352053658,0.001032520897,-0.005345670286,0.005643683771,0.01430471761,-0.5855349409,0.171527896
52.1,-0.08600058544,0.02352397847,0.01719236325,-0.1378279977,-0.2594995861,-0.5649063594,-0.008872567767,0.2365873867,0.3837254635,1.581991959,7.449484319,0.2412745365,0.2020026062,0.1052689273,0.0002686080664,-0.006694631869,0.002689838407,-0.04417763245,-0.5829430346,0.1708871224
52.2,-0.1109651835,-0.03335779769,0.0160818803,-0.1135329411,-0.2395416652,-0.5713541177,-0.01341762358,0.248736406,0.3843475888,1.582847833,7.449578164,0.2406524113,0.2010350385,0.11612241,6.593378598e-07,-0.007608266309,0.0001230169817,-0.1020517587,-0.573389907,0.1695952734
52.3,-0.1338667965,-0.09046806814,0.01449456113,-0.08819749374,-0.2183190555,-0.5694432567,-0.0183907196,0.257383604,0.3849831394,1.583734527,7.449644457,0.2400168607,0.1997701914,0.1251716543,0.0002085685215,-0.008097527866,-0.001994095809,-0.158628704,-0.5570320729,0.167723898
52.4,-0.1546021332,-0.1469634505,0.01239330153,-0.06217457134,-0.1962891905,-0.5590473202,-0.02367666564,0.2624817471,0.3856164649,1.584837446,7.450141402,0.2393835352,0.1983050537,0.1316518101,0.000854285419,-0.008194849674,-0.003628506259,-0.2132390692,-0.5341035688,0.1653687614
52.5,-0.1731116279,-0.2019951846,0.0097528314,-0.03581959324,-0.1738673976,-0.5401859317,-0.02915439922,0.2640278677,0.3862318305,1.586071414,7.451481458,0.2387681695,0.1967339055,0.1350235283,0.001884910278,-0.007948541914,-0.004774121756,-0.2652405708,-0.5049119513,0.1626443195
52.6,-0.1893747408,-0.2547239066,0.006560174007,-0.009486100834,-0.1514174805,-0.5130276056,-0.03469953486,0.2620622965,0.3868143082,1.58735671,7.454018133,0.2381856918,0.1951440247,0.1350323961,0.003235992278,-0.007416992785,-0.005447656926,-0.3140251651,-0.4698336261,0.1596777203
52.7,-0.203404428,-0.3043345503,0.002814854247,0.01647850663,-0.1292445592,-0.4778894707,-0.04018682542,0.2566672829,0.3873506338,1.588622339,7.458036091,0.2376493663,0.1936124469,0.1317401639,0.004834850494,-0.006663180056,-0.005683734591,-0.3590256746,-0.4293085896,0.1566026501
52.8,-0.2152410157,-0.3500510637,-0.001471132732,0.04173707898,-0.1075903331,-0.4352338577,-0.04549248685,0.2479652362,0.3878299782,1.589807769,7.463744544,0.2371700218,0.192203816,0.1255240282,0.006603774117,-0.005749893229,-0.005529671761,-0.3997218627,-0.3838346663,0.1535533093
52.9,-0.2249457258,-0.391150629,-0.006273576844,0.06596662856,-0.08663085258,-0.3856617772,-0.05049634584,0.2361166189,0.3882445849,1.590863727,7.471273732,0.2367554152,0.1909692805,0.1170435637,0.008462999789,-0.004735938674,-0.005040397056,-0.4356459103,-0.3339613212,0.1506587616
53,-0.2325941039,-0.4269770788,-0.0115565129,0.08886201691,-0.06647680406,-0.3299033899,-0.05508377778,0.2213175243,0.3885902302,1.591752187,7.480674236,0.2364097699,0.1899463239,0.1071783071,0.01033340376,-0.003673468157,-0.004273875111,-0.4663872559,-0.2802831231,0.1480378508
53.1,-0.2382696002,-0.456953215,-0.01727286276,0.1101393847,-0.04717623371,-0.2688056469,-0.05914741194,0.2037969669,0.388866478,1.592445724,7.491918841,0.2361335221,0.1891593673,0.09694212018,0.01213888207,-0.002606448433,-0.003287324739,-0.491596767,-0.2234329305,0.1457948279
53.2,-0.2420575369,-0.4805917618,-0.02336523567,0.1295392974,-0.0287195574,-0.2033173444,-0.06258858916,0.1838139143,0.3890767091,1.592926437,7.50490661,0.2359232909,0.1886209547,0.08738296372,0.01380842072,-0.001570186524,-0.002134419322,-0.5109902195,-0.1640748668,0.1440157832
53.3,-0.2440396832,-0.4975047064,-0.02976686183,0.1468295824,-0.01104663231,-0.1344719068,-0.06531856677,0.1616540877,0.3892279227,1.593184655,7.519468895,0.2357720773,0.188333318,0.07947831634,0.01527787828,-0.0005917482681,-0.0008635578119,-0.5243510665,-0.1028971458,0.1427659317
53.4,-0.2442896282,-0.5074108196,-0.03640263375,0.161807836,0.00594439804,-0.06336826251,-0.06725947309,0.1376265549,0.3893303213,1.593245515,7.535376985,0.2356696788,0.188290122,0.07403700627,0.01649151505,0.0003089407606,0.0004828009942,-0.5315324841,-0.04060480397,0.1420877659
53.5,-0.2428691127,-0.5101411868,-0.04319023108,0.1743035796,0.02238682909,0.00884976846,-0.06834502201,0.1120601406,0.389396705,1.593435005,7.552351189,0.2356032951,0.1884782071,0.07161761358,0.01740330552,0.001117544249,0.001867834752,-0.5324586891,0.02208760995,0.142000059
53.6,-0.2398254443,-0.5056426206,-0.05004130549,0.1841800491,0.038434078,0.08101512411,-0.06852100421,0.08529967808,0.3894417143,1.593839378,7.570071122,0.2355582858,0.1888791746,0.07247191673,0.01797806584,0.001823544598,0.00325925204,-0.5271255238,0.08446334081,0.1424976869
53.7,-0.2351900788,-0.4939788781,-0.0568627044,0.191335603,0.05424774281,0.1519597055,-0.06774557737,0.05770212275,0.3894809691,1.594447092,7.588187043,0.2355190309,0.1894706945,0.07651927028,0.01819241573,0.002418464386,0.004627611098,-0.5156003141,0.1458106851,0.1435522199
53.8,-0.2289784091,-0.4753296489,-0.06355771481,0.1957047353,0.06998547508,0.220536644,-0.06598938134,0.02963255399,0.3895301595,1.595242904,7.606332076,0.2354698406,0.1902274559,0.0833545878,0.01803557732,0.00289426147,0.005944330325,-0.4980210039,0.2054301605,0.1451132356
53.9,-0.221190757,-0.4499873355,-0.07002731105,0.197258684,0.08578910743,0.2856421326,-0.0632355073,0.001460086981,0.3896041454,1.596207836,7.624135131,0.2353958546,0.1911217257,0.09228910603,0.01750999347,0.003242044276,0.00717968081,-0.4745945806,0.2626415486,0.1471102995
54,-0.2118145219,-0.4183516916,-0.07617139343,0.1960056276,0.1017734681,0.3462363373,-0.05947935086,-0.02644627854,0.3897161215,1.597318836,7.641234349,0.2352838785,0.1921235258,0.1024196968,0.01663172744,0.003451217905,0.008301054199,-0.4455948028,0.3167907715,0.1494555606
54.1,-0.2008273969,-0.3809224348,-0.08189000761,0.1919904644,0.1180162919,0.4013629225,-0.05472837875,-0.05372184527,0.3898768963,1.598548234,7.657290811,0.2351231037,0.1932004818,0.1127195358,0.01543058721,0.003509137412,0.009271781474,-0.411359251,0.3672565645,0.1520469087
54.2,-0.1882015221,-0.3382899953,-0.08708453748,0.1852941726,0.1345495996,0.4501667618,-0.04900183735,-0.08001041091,0.3900943286,1.599863109,7.672002199,0.2349056714,0.1943174409,0.1221407429,0.0139499034,0.003401312448,0.01005073923,-0.3722857222,0.4134569042,0.1547716353
54.3,-0.1739084141,-0.2911245987,-0.09165886712,0.1760327523,0.1513528731,0.4919094501,-0.04233042795,-0.1049684332,0.3903729496,1.601224711,7.68511604,0.2346270504,0.1954359875,0.129718416,0.01224588199,0.003112176314,0.01059292019,-0.3288279968,0.4548551509,0.1575105299
54.4,-0.1579244759,-0.2401639229,-0.09552050947,0.1643557532,0.1683482922,0.5259822839,-0.03475597005,-0.1282691312,0.3907137883,1.602588103,7.696442049,0.2342862118,0.1965140109,0.1346653986,0.01038645461,0.002626400293,0.01085106524,-0.2814910063,0.4909658588,0.1601423305
54.5,-0.1402368713,-0.1861995949,-0.09858170138,0.1504443983,0.1853982343,0.5519164438,-0.02633106847,-0.1496064838,0.3911144024,1.603902169,7.705863041,0.2338855977,0.1975054965,0.1364481698,0.00844956005,0.00193069874,0.01077835883,-0.2308254389,0.5213602088,0.1625484253
54.6,-0.1208495317,-0.1300628168,-0.1007604661,0.134509313,0.2023051656,0.5693901777,-0.01711879499,-0.1686990825,0.3915691057,1.605110146,7.713343832,0.2334308944,0.1983607039,0.1348362907,0.006520813959,0.001016030434,0.01033208267,-0.1774218231,0.5456710102,0.1646176773
54.7,-0.09978904999,-0.07260943046,-0.101981645,0.11678788,0.2188139733,0.578232858,-0.007192388384,-0.1852937933,0.3920693688,1.606151969,7.718937485,0.2329306312,0.1990268811,0.1299206664,0.004690556659,-0.0001199426043,0.009478011714,-0.1219041346,0.5635972193,0.1662512218
54.8,-0.07711022156,-0.0147047345,-0.1021778994,0.09754123726,0.2346167106,0.5784258621,0.003365028971,-0.1991691806,0.3926043622,1.607117031,7.722788314,0.2323956379,0.1994496251,0.1220991774,0.003050313207,-0.001470324032,0.008195230156,-0.06492297805,0.5749079166,0.1673670528
54.9,-0.05290099366,0.04279162892,-0.1012906861,0.07705094989,0.2493596458,0.5701003011,0.0144607263,-0.2101386427,0.3931616034,1.608077217,7.725131085,0.2318383966,0.1995749437,0.112031646,0.001688750763,-0.003016609143,0.006480954122,-0.00714840036,0.5794456854,0.167904201
55,-0.02728660209,0.0990404059,-0.09927120342,0.05561538314,0.2626524313,0.5535316967,0.0259926456,-0.218053209,0.3937276672,1.609008266,7.726285976,0.2312723329,0.199352005,0.10056926,0.0006872739156,-0.004726732639,0.004354881597,0.05073760125,0.5771293316,0.1678262848
55.1,-0.0004326953889,0.1532367848,-0.09608130926,0.03354581573,0.2740791389,0.5291317779,0.03784970808,-0.2228039487,0.3942889143,1.609885216,7.726649034,0.2307110857,0.1987364798,0.08866615782,0.0001154539218,-0.006553822432,0.001862560214,0.1080488078,0.567955886,0.1671242167
55.2,0.02745272472,0.2046234958,-0.09169440601,0.01116233338,0.2832108396,0.4974376367,0.04991216949,-0.2243239416,0.3948322015,1.610713245,7.72667808,0.2301677986,0.1976942975,0.0772826027,2.653768503e-05,-0.008435939734,-0.0009227230823,0.1641026693,0.5520018313,0.1658178539
55.3,0.05611868287,0.2525027056,-0.08609628611,-0.01121045075,0.2896193579,0.4590985385,0.06205205126,-0.2225897638,0.3953455339,1.611890445,7.726874276,0.2296544662,0.1962055554,0.06728987705,0.0004533212233,-0.010297052,-0.003899964088,0.2182282766,0.5294235017,0.1639564124
55.4,0.08527202633,0.2962464908,-0.07928592981,-0.03324779813,0.2928917806,0.414860738,0.07413367626,-0.2176224459,0.3958186329,1.613551239,7.72775988,0.2291813671,0.1942682543,0.05938665124,0.001404694879,-0.0120494182,-0.006942696484,0.2697743306,0.5004566053,0.1616175016
55.5,0.1145796916,0.335305709,-0.07127624271,-0.0546293148,0.2926452753,0.3655506898,0.08601433853,-0.2094878647,0.3962433953,1.61567935,7.729853008,0.2287566047,0.191901484,0.05403517424,0.002863168784,-0.01359746527,-0.009903643252,0.3181170175,0.4654148303,0.1589047006
55.6,0.1436724486,0.3692171282,-0.0620947185,-0.07504343075,0.28854175,0.3120570747,0.09754513559,-0.1982965369,0.3966142295,1.618233286,7.733640531,0.2283857705,0.1891476708,0.05142337297,0.004783663588,-0.01484310462,-0.01262173252,0.3626676977,0.4246875017,0.1559436665
55.7,0.1721500837,0.3976087176,-0.05178400929,-0.09419182775,0.280301886,0.2553120835,0.1085719891,-0.1842027904,0.3969282608,1.621145463,7.7395505,0.2280717392,0.1860735137,0.0514560858,0.007093801381,-0.01569228715,-0.01493122802,0.402880312,0.3787362699,0.152876854
55.8,0.1995879352,0.4202030491,-0.04040238342,-0.1117937525,0.2677180846,0.1962724061,0.1189368765,-0.1674032981,0.3971854054,1.624323039,7.747925682,0.2278145946,0.1827692997,0.05377551345,0.009695855547,-0.01606243711,-0.01667250181,0.438258408,0.3280908224,0.1498570099
55.9,0.225544651,0.4368188011,-0.02802404889,-0.127590151,0.2506658921,0.1359003715,0.1284792895,-0.1481349672,0.3973883163,1.627650643,7.758999898,0.2276116838,0.1793463841,0.0578078912,0.01247041884,-0.01589025609,-0.01770377004,0.4683616886,0.2733436263,0.1470397047
56,0.2495709959,0.4473704012,-0.01473931917,-0.1413475598,0.2291135062,0.07514566705,0.1370379302,-0.1266721915,0.3975422104,1.630995065,7.772878877,0.2274577897,0.1759327558,0.06283070025,0.01528173172,-0.01513926575,-0.01791294419,0.492811988,0.2151437247,0.1445752389
56.1,0.2712194989,0.4518658883,-0.0006545972683,-0.1528616912,0.2031290165,0.01492804251,0.144452648,-0.1033234807,0.3976545889,1.634211807,7.789527193,0.2273454112,0.1726667679,0.06805272462,0.01798448558,-0.01380637944,-0.01722863901,0.5112985807,0.1541896251,0.1426003395
56.2,0.2900546993,0.4504031083,0.01410784554,-0.1619606516,0.172885092,-0.04387863613,0.1505666084,-0.07842749624,0.3977348651,1.637153236,7.808762619,0.2272651349,0.1696892841,0.07269812613,0.02043178774,-0.0119267743,-0.01562934311,0.5235827369,0.09122133978,0.1412301076
56.3,0.3056637241,0.4431643971,0.02941031897,-0.1685077349,0.1386609004,-0.1004606588,0.1552286812,-0.052348535,0.3977939155,1.639677885,7.830258846,0.2272060846,0.1671346662,0.07608555517,0.02248385725,-0.009576386475,-0.01314980829,0.5295014425,0.02701164994,0.1405507034
56.4,0.3176669131,0.4304099315,0.04510041179,-0.1724037396,0.1008411184,-0.1540768003,0.1582960213,-0.02547151162,0.3978435715,1.641660338,7.853557059,0.2271564285,0.1651211794,0.07769413346,0.02401692447,-0.006871477709,-0.009883854544,0.5289702096,-0.03764331165,0.1406132508
56.5,0.3257281969,0.4124699529,0.06101195601,-0.1735887607,0.05991197775,-0.2040684949,0.1596368071,0.001803495325,0.397896071,1.643000976,7.878086254,0.227103929,0.1637415109,0.07720982217,0.02493174242,-0.003964918384,-0.005983013291,0.5219849176,-0.1019340508,0.1414294025
56.6,0.3295649318,0.3897360889,0.07696627123,-0.1720434184,0.01645437487,-0.2498677063,0.1591330935,0.0290670589,0.3979634884,1.643634832,7.90319163,0.2270365116,0.1630541675,0.07454801908,0.0251610937,-0.001039088263,-0.001650730366,0.5086226295,-0.1650481495,0.1429689354
56.7,0.3289569037,0.3626520057,0.09277369765,-0.1677894898,-0.02886584265,-0.2910024103,0.1566837255,0.0559064963,0.3980571651,1.643829555,7.928169726,0.226942835,0.1630765246,0.06985093998,0.02467569795,0.001704406816,0.002867800647,0.4890413497,-0.2261810107,0.1451596457
56.8,0.3237542268,0.3317036329,0.1082354211,-0.1608899225,-0.07531021591,-0.3270996697,0.1522072528,0.08191214492,0.3981871618,1.644632044,7.952308443,0.2268128382,0.1637802382,0.06346112211,0.02348799514,0.004057691948,0.007299731105,0.4634786974,-0.2845467589,0.1478896805
56.9,0.3138838886,0.2974092005,0.1231455867,-0.1514482141,-0.1220823662,-0.3578863494,0.1456447772,0.1066837216,0.3983617569,1.646069022,7.97492962,0.2266382432,0.1650896018,0.05587493387,0.02165339658,0.005821445804,0.01136176883,0.4322494886,-0.3393891335,0.1510123022
57,0.2993547221,0.2603093169,0.137293691,-0.1396071572,-0.1683446918,-0.3831875754,0.1369626617,0.1298366595,0.3985870132,1.648021641,7.995431472,0.2264129869,0.1668832391,0.04768200833,0.01926875315,0.006820528582,0.01477938045,0.3957422372,-0.3899922062,0.1543529196
57.1,0.2802606248,0.220957308,0.150467235,-0.125546956,-0.2132366623,-0.4029231031,0.1261550251,0.1510083133,0.3988664374,1.650329198,8.01332808,0.2261335626,0.1689992788,0.03949782922,0.01646797926,0.006919177309,0.01730661081,0.3544145991,-0.4356907484,0.1577180682
57.2,0.2567818874,0.179910015,0.1624546125,-0.1094827333,-0.2558942504,-0.4171018067,0.1132459461,0.1698639235,0.3992007532,1.652797582,8.028283124,0.2257992468,0.1712438818,0.031897161,0.01341497724,0.006034451826,0.01874500211,0.3087878055,-0.4758800757,0.1609058776
57.3,0.2291845435,0.1377192273,0.1730482017,-0.09166145781,-0.295470002,-0.4258145455,0.09829130115,0.1861022292,0.3995878055,1.655210712,8.040135342,0.2254121946,0.1734027065,0.02535560411,0.01029421566,0.004146651255,0.01896007373,0.2594401444,-0.5100251947,0.1637174439
57.4,0.197817701,0.09492389673,0.1820476183,-0.07235833256,-0.3311532228,-0.4292256974,0.08138016209,0.1994606254,0.4000226098,1.657344271,8.048913606,0.2249773902,0.1752546266,0.02020534524,0.007299508912,0.001305578427,0.01789393285,0.2069995689,-0.5376690907,0.1659684363
57.5,0.1631088728,0.05204325357,0.1892630846,-0.05187269388,-0.3621897451,-0.4275636728,0.06263568807,0.2097197638,0.4004975532,1.659125008,8.054840169,0.2245024468,0.1765867839,0.0166093222,0.004621707402,-0.002368196829,0.01557282377,0.1521355276,-0.5584399973,0.1675002247
57.6,0.1255573727,0.009570907279,0.1945188591,-0.03052348252,-0.3879007459,-0.4211107393,0.04221544987,0.216707505,0.4010027438,1.660966272,8.058321401,0.2239972562,0.1772098938,0.01455576381,0.002436123336,-0.006687553011,0.01210877603,0.09555012308,-0.5720575072,0.1681898088
57.7,0.08572589884,-0.032030014,0.1976566685,-0.008644355277,-0.4077001045,-0.4101924883,0.02031113688,0.2203021399,0.4015265,1.662865971,8.059926185,0.2234735,0.1769726341,0.01387266699,0.0008905744862,-0.01140854662,0.007694952492,0.03796872429,-0.5783373987,0.1679578854
57.8,0.04423047481,-0.07233066671,0.1985390775,0.01342148607,-0.4211098223,-0.3951672745,-0.002852392819,0.220434811,0.4020559571,1.664767916,8.060353031,0.2229440429,0.1757739586,0.0142595155,9.491937875e-05,-0.01624521706,0.002594793555,-0.01986983625,-0.5771950705,0.1667744799
57.9,0.001728963083,-0.1109392507,0.19705273,0.03532666538,-0.4277730745,-0.376415937,-0.02701874536,0.2170910758,0.4025777637,1.666764822,8.060387805,0.2224222363,0.1735722843,0.01533168196,0.0001128805599,-0.02088856207,-0.002874438481,-0.07722333494,-0.5686475033,0.1646617133
58,-0.04109159191,-0.1475027664,0.1931113919,0.05672511458,-0.4274645203,-0.3543320945,-0.05190231892,0.2103115725,0.4030788289,1.669629314,8.060854711,0.2219211712,0.1703907024,0.01667168977,0.0009568108069,-0.02502836653,-0.008362634304,-0.1333563497,-0.5528136878,0.1616934447
58.1,-0.08352850214,-0.1817078413,0.1866587267,0.07727757656,-0.4200975736,-0.3293132666,-0.07719132268,0.2001917613,0.4035470777,1.673405224,8.062563708,0.2214529223,0.1663176476,0.01788097303,0.002585859495,-0.02837624982,-0.0135108487,-0.187550417,-0.529913487,0.1579917313
58.2,-0.1248775395,-0.2132807184,0.1776707357,0.09665703567,-0.4057284072,-0.3017530409,-0.1025514669,0.186880736,0.4039721678,1.677949332,8.066257896,0.2210278322,0.1615028002,0.01862599883,0.004907756801,-0.03068810746,-0.01797657407,-0.2391139973,-0.5002649295,0.1537202517
58.3,-0.1644472708,-0.2419865219,0.166157796,0.1145539832,-0.3845565565,-0.2720344549,-0.1276302876,0.1705791135,0.4043461201,1.683064673,8.07256448,0.2206538799,0.1561483699,0.01867355879,0.007784169973,-0.03178408651,-0.0214583523,-0.2873920909,-0.4642799566,0.149075046
58.4,-0.2015732801,-0.2676279264,0.1521662379,0.1306814266,-0.3569220728,-0.2405247176,-0.1520620539,0.1515360307,0.4046638207,1.688513027,8.081952774,0.2203361794,0.1504962865,0.01791156059,0.01103931901,-0.03156436049,-0.02371780772,-0.3317753549,-0.4224586768,0.1442731099
58.5,-0.2356319357,-0.2900433688,0.135779404,0.1447795562,-0.3232992706,-0.2075713389,-0.1754731875,0.1300452926,0.4049233561,1.694030721,8.094702204,0.2200766439,0.1448121636,0.01635355822,0.01447129032,-0.03001925381,-0.02459735157,-0.3717085725,-0.3753822078,0.1395395324
58.6,-0.266053367,-0.3091049444,0.1171181453,0.1566199859,-0.2842872025,-0.173499688,-0.197488113,0.1064407351,0.405126157,1.699346597,8.110882678,0.219873843,0.1393671833,0.01412731168,0.01786527632,-0.02723268932,-0.02403212501,-0.4066983422,-0.3237042146,0.13509398
58.7,-0.2923333333,-0.3247161289,0.09634071314,0.1660094946,-0.2405970832,-0.1386119447,-0.2177354404,0.08109087853,0.4052769339,1.704200842,8.130348766,0.2197230661,0.1344192431,0.01144961394,0.02100781479,-0.02337846047,-0.0220551895,-0.4363198591,-0.2681412751,0.1311373814
58.8,-0.3140436955,-0.3368094627,0.07364202271,0.1727932015,-0.1930369658,-0.1031873626,-0.2358543721,0.05439296413,0.4053834064,1.708363241,8.152748206,0.2196165936,0.1301947915,0.008591231362,0.02370101643,-0.01870941868,-0.01879550349,-0.4602226817,-0.2094622314,0.1278396716
58.9,-0.3308412334,-0.3453443205,0.0492522679,0.176857118,-0.1424940464,-0.06748371504,-0.2515012156,0.02676647882,0.4054558397,1.711649464,8.177544199,0.2195441603,0.1268727491,0.005836889351,0.02577576159,-0.01354026525,-0.01446879849,-0.4781353905,-0.148476699,0.1253293909
59,-0.3424745923,-0.3503048796,0.02343488566,0.1781300311,-0.08991503784,-0.03173975661,-0.2643558763,-0.001353718407,0.4055064166,1.713934116,8.20404999,0.2194935835,0.124571766,0.003445676745,0.02710291739,-0.008225191139,-0.009362036882,-0.4898690624,-0.08602293012,0.1236858214
59.1,-0.3487891917,-0.3516983751,-0.003516122776,0.1765846856,-0.03628510383,0.003821502617,-0.2741282015,-0.02952454477,0.4055484852,1.71515954,8.231473334,0.2194515149,0.1233418153,0.001617003228,0.0276017711,-0.003132067289,-0.003812649137,-0.4953195086,-0.02295523256,0.1229341792
59.2,-0.3497299767,-0.3495537151,-0.03127949214,0.172238242,0.01739411579,0.03898893639,-0.2805640427,-0.05730198842,0.4055957329,1.715444546,8.258967737,0.2194042671,0.1231607868,0.0004663673448,0.02724508214,0.001384791151,0.001815835127,-0.4944682405,0.03986883854,0.1230441826
59.3,-0.3453419498,-0.3439205005,-0.05951058,0.1651520035,0.07012683459,0.0735591009,-0.2834509062,-0.08424841786,0.4056613413,1.716225541,8.285686916,0.2193386587,0.1239363518,1.380097005e-05,0.02606040763,0.005011112298,0.007159865004,-0.4873821526,0.1016012993,0.1239320934
59.4,-0.3357684753,-0.3348684714,-0.08784579293,0.155430417,0.1209452401,0.1073319462,-0.2826230672,-0.1099397743,0.4057571789,1.717819813,8.310838668,0.2192428211,0.1255129539,0.0001861317776,0.02412763518,0.007496267084,0.01188163359,-0.4742119327,0.1614163464,0.125466097
59.5,-0.3212474057,-0.3224873762,-0.1159074922,0.1432193659,0.1689308478,0.1401066937,-0.2779660268,-0.133972517,0.4058930862,1.720026931,8.333734463,0.2191069139,0.1276833752,0.0008323693908,0.0215729382,0.008672061419,0.01569255311,-0.4551892296,0.2185225412,0.1274746679
59.6,-0.3021051335,-0.3068872348,-0.1433093079,0.128703786,0.213234553,0.1716781238,-0.2694202051,-0.1559701978,0.4060763003,1.722608749,8.353831389,0.2189236997,0.1302039671,0.001749805298,0.01855963251,0.008465189219,0.01837266947,-0.4306226332,0.272174364,0.1297573683
59.7,-0.2787487233,-0.2881989422,-0.1696617799,0.1121046472,0.2530948787,0.2018335003,-0.2569837739,-0.1755895464,0.4063110561,1.72530682,8.370763691,0.2186889439,0.1328123529,0.002717035552,0.01527663572,0.006902336676,0.01978459728,-0.4008925388,0.3216829418,0.1320973714
59.8,-0.2516563292,-0.2665751405,-0.1945782355,0.09367535623,0.2878539698,0.23035033,-0.240714548,-0.192525961,0.4065983871,1.727861021,8.384361926,0.218401613,0.1352462264,0.003529239516,0.0119253973,0.004107538968,0.01988101931,-0.3664449865,0.3664257744,0.1342748881
59.9,-0.2213661419,-0.2421912648,-0.2176808073,0.0736976435,0.3169709417,0.2569951263,-0.2207308739,-0.2065183071,0.4069361359,1.730027931,8.394658681,0.2180638641,0.1372617995,0.004030784187,0.008706263745,0.0002920359942,0.01870532919,-0.3277845858,0.4058552989,0.1360806291
60,-0.1884641458,-0.215246658,-0.2386064868,0.05247700819,0.3400322669,0.2815233031,-0.1972114701,-0.2173529453,0.4073191684,1.731986988,8.401880791,0.2176808316,0.1386505065,0.004140601805,0.005805263966,-0.004262503469,0.01638555335,-0.285466647,0.4395061584,0.1373284349
60.1,-0.1535709972,-0.1859656355,-0.257013109,0.03033780219,0.3567589577,0.3036802829,-0.170394197,-0.2248669211,0.4077397706,1.734141715,8.406428938,0.2172602295,0.1392527335,0.003866758314,0.00338224465,-0.009225975001,0.01312222232,-0.2400886554,0.4670010656,0.1378662789
60.2,-0.1173283506,-0.154598377,-0.2725851609,0.007618038833,0.3670103972,0.3232038552,-0.1405737534,-0.2289502674,0.4081881968,1.736435524,8.408846406,0.2168118032,0.1389676038,0.003308067988,0.001561160023,-0.0142452159,0.009171324802,-0.1922812331,0.4880551783,0.1375849649
60.3,-0.080384972,-0.1214215203,-0.2850393054,-0.01533598275,0.3707847506,0.3398277723,-0.1080983205,-0.2295473889,0.4086533271,1.738801964,8.409779468,0.216346673,0.137758187,0.0026423328,0.0004231371003,-0.01897067649,0.004823834651,-0.1426987392,0.5024789337,0.1364240045
60.4,-0.04338298199,-0.08673833542,-0.2941295197,-0.03817514524,0.3682159902,0.3532865194,-0.07336519318,-0.2266575146,0.4091233856,1.74117082,8.409932406,0.2158766145,0.1356518758,0.002102575771,2.712156359e-06,-0.02308222117,0.000383521753,-0.09200966591,0.5101793172,0.1343743571
60.5,-0.006944560657,-0.05087836835,-0.2996517487,-0.06055297941,0.3595676488,0.3633211493,-0.03681546301,-0.2203342217,0.4095866707,1.743828717,8.410020421,0.2154133294,0.1327360652,0.001944268225,0.0002873862561,-0.02631200884,-0.003855170617,-0.04088698521,0.5111595711,0.1314779264
60.6,0.02834056724,-0.0141964537,-0.3014479815,-0.08213103727,0.3452235068,0.3696860256,0.001072166579,-0.2106840535,0.4100322489,1.747156065,8.410723723,0.2149677512,0.1291496364,0.002407812974,0.00122039754,-0.02846268983,-0.007627478942,0.0100013986,0.5055173783,0.1278239239
60.7,0.06192657416,0.02292898409,-0.2994096719,-0.1025840832,0.3256754979,0.3721562779,0.03978833077,-0.1978642701,0.4104505691,1.750983981,8.41264588,0.214549431,0.1250710568,0.003681274945,0.002706375639,-0.02941959046,-0.01071541805,0.06000194066,0.4934415808,0.1235424133
60.8,0.09332163752,0.0600984012,-0.2934804285,-0.1216050191,0.3015091867,0.370535739,0.07880060272,-0.1820797862,0.4108339624,1.755114119,8.416279039,0.2141660377,0.1207041481,0.005868448359,0.004619346774,-0.02915609408,-0.01296047229,0.1084843498,0.4752075242,0.1187955226
60.9,0.1220964911,0.096894412,-0.2836579196,-0.1389094653,0.2733872369,0.3646651038,0.1175616105,-0.1635793638,0.4111770035,1.759337297,8.421978053,0.2138229965,0.1162627076,0.008966793781,0.006812410932,-0.0277320193,-0.01427113945,0.1548499526,0.4511711368,0.1137669513
